ego_s,ego_d
2123.0773116224404,6.424764984518843
2123.0333257921243,6.5163838861557695
2122.9894644094243,6.602887971897827
2122.9458477133135,6.68456412312994
2122.902626534702,6.761684159034687
2122.8599824111884,6.834493392742472
2122.81797474991,6.903243981616516
2122.776785240021,6.968158351114069
2122.736381880788,7.029465182139731
2122.696854976999,7.087359609069482
2122.6582947028865,7.142055839383122
2122.6207609873777,7.193725923507844
2122.5841916465115,7.242548756063203
2122.5486771456717,7.28869276912491
2122.51418601536,7.332306536628221
2122.480808823089,7.373543232184808
2122.4484531096396,7.412543407961767
2122.417148607364,7.449429328092093
2122.3869249953896,7.48433088594811
2122.3576899735353,7.517361931389572
2122.329503952102,7.548618222570758
2122.3023051688615,7.578213805647898
2122.276062516321,7.606240035314187
2122.2508059499964,7.632784844167286
2122.226504392148,7.657935772248654
2122.2030962676727,7.681776348695203
2122.180550648462,7.704371225809624
2122.1589281260003,7.725789459315518
2122.1381366843166,7.74610293818927
2122.1181454422313,7.765368685467518
2122.09898452508,7.783647931340182
2122.080592555434,7.800993687940686
2122.0628471503437,7.817454760237898
2122.045931064068,7.833085730522391
2122.029630363812,7.847934814943182
2122.014005913639,7.862029108372113
2121.9990573915707,7.875418200846641
2121.9847540413207,7.888140042276736
2121.971004039138,7.900236004650836
2121.9578377557345,7.911729171942934
2121.94522445545,7.922653679441944
2121.936325283558,7.9302488859983455
2121.9363251129375,7.930275588326957
2121.936264076901,7.930275195789934
2121.936264076901,7.930275195789934
2121.936264076901,7.930275195789934
2121.9362335610244,7.930274999521424
2121.9362335610244,7.930274999521424
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
2121.9362335855517,7.930271184903051
