0,1,2
0.8738241,0.15013772,0.524728
0.89271945,0.1299485,0.59367263
0.8797909,0.11878103,0.6513441
0.0028468668,0.97718716,0.13189638
0.002293229,0.98419154,0.26552793
0.00195387,0.9874636,0.59986323
0.0019515157,0.9877292,0.62013173
0.0022824705,0.98541087,0.34752274
0.0022590756,0.9824839,0.1427139
0.87872493,0.13116634,0.6400793
0.881008,0.14869848,0.53842837
0.9189421,0.1500845,0.41164786
0.9373297,0.15388596,0.2756606
0.94293594,0.14118472,0.28458896
0.938329,0.14903659,0.2725147
0.92851424,0.15824747,0.294761
0.91372675,0.1339603,0.48584056
0.8752244,0.14801034,0.5262002
0.892666,0.12920702,0.5949056
0.8809918,0.11710277,0.65463716
0.0030284226,0.97607136,0.13128835
0.0022875369,0.9840977,0.261996
0.0019354522,0.9874307,0.5997313
0.0019333959,0.9876966,0.6199406
0.0022770464,0.98532546,0.3434251
0.0022587776,0.9823569,0.1400789
0.8800522,0.12956864,0.6458787
0.8813294,0.14779028,0.5400804
0.9186598,0.1479963,0.4164269
0.9376794,0.15229648,0.2748492
0.9430062,0.14019239,0.28632474
0.93865675,0.14754075,0.27168941
0.9276631,0.1573106,0.29928136
0.9121299,0.13442478,0.4815993
0.8756596,0.14675379,0.5276034
0.8926334,0.1285587,0.59603256
0.88179606,0.11574116,0.6569465
0.003187418,0.9751252,0.13072217
0.0022825897,0.98402464,0.2594663
0.0019191206,0.9874108,0.60034025
0.0019173324,0.98767674,0.6204752
0.0022689998,0.9852668,0.3438729
0.002252251,0.98233163,0.13810658
0.88038886,0.12841648,0.65205204
0.8820054,0.14666826,0.54284126
0.9179657,0.14561561,0.42613313
0.93762445,0.15170273,0.27286005
0.94250894,0.14050108,0.28896087
0.9385855,0.14702508,0.26972038
0.9266362,0.15538755,0.30910766
0.9097581,0.13594848,0.47576344
0.8762575,0.14581275,0.530341
0.8927256,0.12779042,0.59778583
0.88110006,0.11475736,0.65532076
0.003152877,0.97526777,0.12940788
0.0022767186,0.98402786,0.261466
0.0018971264,0.98747,0.60760146
0.0018956363,0.98773515,0.6276113
0.0022586882,0.98525584,0.35006344
0.0022536218,0.98227674,0.13788527
0.8807335,0.12746143,0.653316
0.8822366,0.14610666,0.54396737
0.9177862,0.1444242,0.4290943
0.9378312,0.15078813,0.27242917
0.9426428,0.13975596,0.28924763
0.9388008,0.1461209,0.26936364
0.92676175,0.1541053,0.31111333
0.90908945,0.13603106,0.47350466
0.8764733,0.14509782,0.53095067
0.8926592,0.1274578,0.59864473
0.881585,0.11404151,0.656856
0.0032680035,0.97459507,0.12920111
0.0022741556,0.9839779,0.25949562
0.0018892288,0.9874486,0.60703915
0.0018878877,0.98771375,0.6269971
0.0022540987,0.98520696,0.34962174
0.002257228,0.9821824,0.13688236
0.8813964,0.12665027,0.6551272
0.8822826,0.1457442,0.5445934
0.9176843,0.14348978,0.43098083
0.93802434,0.1499756,0.27212724
0.9428152,0.13901004,0.2889127
0.9389798,0.14535856,0.269036
0.92685777,0.15297014,0.31305677
0.90846586,0.13615084,0.47144952
0.8766749,0.14448315,0.5315613
0.8924753,0.12716755,0.60076463
0.88193774,0.11342347,0.6580012
0.00336802,0.9739513,0.128865
0.0022718012,0.9839382,0.25803587
0.0018838644,0.9874239,0.60742605
0.0018805265,0.9876998,0.62689877
0.0022498071,0.9851676,0.3496893
0.002260983,0.9820992,0.13617355
0.8818914,0.12594852,0.6564908
0.882348,0.14540595,0.54522604
0.91756815,0.14264065,0.43296474
0.9381728,0.14931,0.2717895
0.94294596,0.13840306,0.28854173
0.93911505,0.14473963,0.26867545
0.9269213,0.15191972,0.31512612
0.9078665,0.13632038,0.4695289
0.8768611,0.14395916,0.5321804
0.89231515,0.12690485,0.6027058
0.8821714,0.112895966,0.6587957
0.003430605,0.97352713,0.12847272
0.0022696853,0.9839078,0.25703388
0.0018811524,0.9873948,0.6086707
0.0018737316,0.9876924,0.6272217
0.0022458732,0.9851377,0.35019767
0.0022640228,0.9820341,0.13570887
0.88222206,0.12536407,0.65740824
0.8824338,0.14509717,0.5458541
0.91744053,0.14189422,0.43500412
0.9382735,0.1488058,0.27142328
0.9430343,0.13794333,0.28814876
0.93920624,0.14427122,0.2682978
0.9269602,0.15095007,0.31729752
0.90730804,0.13652903,0.4677922
0.8770311,0.14353049,0.53279305
0.8921827,0.12667295,0.6044371
0.8822845,0.11246508,0.6592449
0.0034705698,0.9732518,0.12811348
0.0022678077,0.9838865,0.25644785
0.0018784404,0.98737514,0.6101229
0.0018675923,0.98769104,0.6279088
0.0022423863,0.9851166,0.35105282
0.0022663772,0.9819858,0.13545245
0.8824153,0.12489134,0.6579536
0.88253,0.1448237,0.54645056
0.91731,0.14125398,0.4369918
0.9383366,0.14843562,0.27105597
0.943089,0.13760692,0.2877604
0.9392623,0.14393002,0.2679263
0.92697203,0.1501202,0.31936955
0.90680695,0.13675272,0.46627203
0.8771793,0.14318907,0.5333628
0.8920758,0.12647533,0.60592544
0.88221127,0.112148285,0.6593404
0.0034923553,0.97309625,0.1277973
0.0022661984,0.983873,0.25620094
0.0018758476,0.9873634,0.6116547
0.0018622577,0.9876941,0.6288271
0.002239436,0.9851035,0.35214055
0.0022680461,0.98195374,0.13537705
0.8824816,0.12453586,0.6581522
0.88263094,0.14459345,0.54699224
0.9171823,0.14073735,0.43885294
0.9383599,0.14821166,0.2706964
0.94310725,0.13740698,0.2873831
0.9392792,0.143731,0.2675662
0.9269533,0.14945126,0.3213145
0.9063735,0.13699764,0.46500468
0.87730336,0.14295453,0.5338917
0.88916093,0.12585378,0.6186812
0.75157845,0.15778172,0.5457373
0.0016265512,0.98590815,0.1899465
0.00395298,0.9774006,0.7656885
0.006234318,0.9537152,0.7639148
0.008128554,0.94107366,0.69930375
0.008081168,0.94223815,0.6843539
0.006452441,0.9520791,0.6883534
0.004660547,0.9655454,0.7297929
0.0028951764,0.9768518,0.70587415
0.0008267462,0.991409,0.4337755
0.00078222156,0.9892926,0.1811052
0.0019043088,0.9725294,0.2542942
0.036111653,0.80133706,0.48263115
0.22098482,0.4731717,0.5835579
0.51486,0.19652721,0.6513307
0.47896653,0.18887964,0.71782357
0.38301778,0.24531949,0.72141415
0.19767785,0.44814885,0.7150886
0.04041037,0.78874254,0.740528
0.002200216,0.9719148,0.4389307
0.0015356839,0.9839205,0.26515788
0.001445055,0.9852078,0.18816009
0.0017265975,0.9844142,0.14464384
0.0016065836,0.98708636,0.11328596
0.0013686419,0.99056065,0.08581063
0.0012686849,0.9925202,0.07537657
0.0010381043,0.99431187,0.07622504
0.00089231133,0.9940765,0.1220344
0.00094002485,0.99059236,0.33452764
0.00048077106,0.992574,0.6300138
0.01220715,0.9479381,0.7118995
0.060242444,0.90465903,0.5475804
0.0114557445,0.9646342,0.67696464
0.0033956468,0.98031294,0.74735576
0.0013293028,0.98685944,0.81151414
0.0006458461,0.990311,0.8501345
0.00057706237,0.99073446,0.8356306
0.00066384673,0.9936376,0.82062596
0.00091832876,0.995744,0.86929953
0.0016740263,0.99610186,0.89693993
0.003282249,0.99543023,0.9396516
0.0011916459,0.9967396,0.9505124
0.00020179152,0.9978668,0.9517813
0.00024414062,0.99677515,0.9592501
0.00063437223,0.9937118,0.9651788
0.0016984642,0.98906577,0.9750806
0.0040970445,0.9823396,0.9797486
0.008495659,0.97416055,0.9795035
0.014522314,0.96548164,0.9788053
0.015791297,0.9642681,0.9817039
0.012959659,0.9683801,0.9838135
0.008574635,0.9782494,0.99105763
0.0059473813,0.9855833,0.99516094
0.0043073,0.98804814,0.9957024
0.0045624077,0.98560303,0.9960344
0.0037183762,0.98731595,0.99597734
0.0036741793,0.9881022,0.99602044
0.004465699,0.98755527,0.99652696
0.0044053793,0.9901148,0.99645996
0.005557418,0.9902081,0.9961896
0.0050480366,0.99095976,0.9957404
0.0055799186,0.9910848,0.99631953
0.0054469407,0.9872556,0.9953658
0.0052110553,0.984838,0.9911288
0.0021267533,0.98949236,0.98797214
0.0018772483,0.98946,0.98559976
0.0017799735,0.98932356,0.98367345
0.0017472506,0.9892696,0.9823089
0.0019736588,0.98826534,0.9810144
0.0027529001,0.9853637,0.9795152
0.0037549734,0.9820565,0.97813046
0.0050195158,0.9780629,0.9768813
0.0066430867,0.9706577,0.9769751
0.011357129,0.9541594,0.97604966
0.019296706,0.93218875,0.9731854
0.033290356,0.9010502,0.9684912
0.053889066,0.8627129,0.95984715
